formation_start,formation_end,holding_start,holding_end,winner_return,loser_return,gross_return,turnover,transaction_cost,net_return,n_winners,n_losers,avg_winner_zscore,avg_loser_zscore,position_size,vol_z_score
2020-07-02 22:00:00+00:00,2021-01-02 22:00:00+00:00,2021-01-02 22:00:00+00:00,2021-02-02 22:00:00+00:00,-0.0012591147265316688,0.0030235491528727387,-0.004282663879404408,0.0,0.0,-0.004282663879404408,1,1,3.7686666208075508,-2.0927485291276176,1.0,0.0
2020-08-02 22:00:00+00:00,2021-02-02 22:00:00+00:00,2021-02-02 22:00:00+00:00,2021-03-02 22:00:00+00:00,0.0035439049264055166,0.005720994264187662,-0.0021770893377821457,2.0,0.0002,-0.0023770893377821458,1,1,4.868016560920822,1.540995177730532,1.0,0.0
2020-09-02 22:00:00+00:00,2021-03-02 22:00:00+00:00,2021-03-02 22:00:00+00:00,2021-04-02 22:00:00+00:00,0.007098505588242644,0.0014805304591394388,0.005617975129103205,1.0,0.0001,0.005517975129103204,1,1,5.1805618286587025,-1.5099578004051712,1.0,0.0
2020-10-02 22:00:00+00:00,2021-04-02 22:00:00+00:00,2021-04-02 22:00:00+00:00,2021-05-02 22:00:00+00:00,-0.002561386774081492,0.0022894517106031185,-0.004850838484684611,1.0,0.0001,-0.004950838484684611,1,1,5.229594676023402,1.511861732076571,1.0,0.0
2020-11-02 22:00:00+00:00,2021-05-02 22:00:00+00:00,2021-05-02 22:00:00+00:00,2021-06-02 22:00:00+00:00,0.008047842174370545,0.006131667392460567,0.0019161747819099783,1.0,0.0001,0.0018161747819099782,1,1,5.355164661665335,1.7866707911621682,1.0,-1.303119125179321
2021-02-02 22:00:00+00:00,2021-08-02 22:00:00+00:00,2021-08-02 22:00:00+00:00,2021-09-02 22:00:00+00:00,0.0029340261873225713,-0.00054449891730692,0.0034785251046294914,1.0,0.0001,0.0033785251046294915,1,1,2.666209142221602,-2.4549214348267223,1.0,0.26446046443219107
2021-03-02 22:00:00+00:00,2021-09-02 22:00:00+00:00,2021-09-02 22:00:00+00:00,2021-10-02 22:00:00+00:00,-0.005538872673303578,0.0005686623351578276,-0.006107535008461406,2.0,0.0002,-0.006307535008461406,1,1,2.5153700241309913,-2.264361568347822,1.0,-1.2025078271958223
2021-04-02 22:00:00+00:00,2021-10-02 22:00:00+00:00,2021-10-02 22:00:00+00:00,2021-11-02 22:00:00+00:00,0.006306014436884292,-0.0010643466322673536,0.007370361069151646,1.0,0.0001,0.007270361069151646,1,1,1.9579010422843044,-2.6952906610707945,1.0,0.0
2021-05-02 22:00:00+00:00,2021-11-02 22:00:00+00:00,2021-11-02 22:00:00+00:00,2021-12-02 22:00:00+00:00,0.0007991642632923815,0.0007024673150061975,9.669694828618402e-05,0.0,0.0,9.669694828618402e-05,1,1,2.468536498980903,-2.8707860845784183,1.0,0.0
2021-06-02 22:00:00+00:00,2021-12-02 22:00:00+00:00,2021-12-02 22:00:00+00:00,2022-01-02 22:00:00+00:00,0.0032177686289115437,0.00030144401248629764,0.002916324616425246,0.0,0.0,0.002916324616425246,1,1,2.823915940338476,-1.97981373265582,1.0,0.0
2021-07-02 22:00:00+00:00,2022-01-02 22:00:00+00:00,2022-01-02 22:00:00+00:00,2022-02-02 22:00:00+00:00,-0.005732556719092708,-0.003021445949214564,-0.002711110769878144,0.0,0.0,-0.002711110769878144,1,1,2.2445415601486274,-2.0594770046908963,1.0,0.0
2021-08-02 22:00:00+00:00,2022-02-02 22:00:00+00:00,2022-02-02 22:00:00+00:00,2022-03-02 22:00:00+00:00,-0.001956809397459519,-0.00885317883731962,0.006896369439860101,2.0,0.0002,0.006696369439860101,1,1,2.695523040262863,-2.0421480287264147,1.0,0.0
2021-09-02 22:00:00+00:00,2022-03-02 22:00:00+00:00,2022-03-02 22:00:00+00:00,2022-04-02 22:00:00+00:00,-0.00036011334049601047,0.0010608511019217176,-0.0014209644424177281,1.0,0.0001,-0.0015209644424177282,1,1,2.960151861598359,-2.528622511196858,1.0,0.0
2021-10-02 22:00:00+00:00,2022-04-02 22:00:00+00:00,2022-04-02 22:00:00+00:00,2022-05-02 22:00:00+00:00,0.00022461604536236913,0.0028227435850039506,-0.0025981275396415814,1.0,0.0001,-0.0026981275396415812,1,1,2.3956269369853698,-2.2140623682030447,1.0,0.0
2021-11-02 22:00:00+00:00,2022-05-02 22:00:00+00:00,2022-05-02 22:00:00+00:00,2022-06-02 22:00:00+00:00,-0.0015062371711921003,0.006103661197876341,-0.007609898369068441,2.0,0.0002,-0.007809898369068441,1,1,3.7188957661889255,-1.5739599612440873,1.0,-0.05040942510677014
2021-12-02 22:00:00+00:00,2022-06-02 22:00:00+00:00,2022-06-02 22:00:00+00:00,2022-07-02 22:00:00+00:00,0.002475439273600473,-0.002328104528062335,0.004803543801662808,1.0,0.0001,0.0047035438016628075,1,1,3.3692245065267556,-1.5826309902847917,1.0,0.09273557219522109
2022-01-02 22:00:00+00:00,2022-07-02 22:00:00+00:00,2022-07-02 22:00:00+00:00,2022-08-02 22:00:00+00:00,0.0019008960951754374,0.00986916633910722,-0.007968270243931782,1.0,0.0001,-0.008068270243931782,1,1,4.1674747937594105,-1.6045806764588035,1.0,0.0
2022-02-02 22:00:00+00:00,2022-08-02 22:00:00+00:00,2022-08-02 22:00:00+00:00,2022-09-02 22:00:00+00:00,-0.002061591647229338,0.0015225526178983732,-0.0035841442651277115,1.0,0.0001,-0.0036841442651277113,1,1,4.615395184456458,-1.531330165024378,1.0,-0.08256907158290863
2022-03-02 22:00:00+00:00,2022-09-02 22:00:00+00:00,2022-09-02 22:00:00+00:00,2022-10-02 22:00:00+00:00,-0.002828155476565569,-0.007414796549236168,0.004586641072670599,2.0,0.0002,0.0043866410726706,1,1,2.4192254713723536,-2.1674950987026764,1.0,0.0
2022-04-02 22:00:00+00:00,2022-10-02 22:00:00+00:00,2022-10-02 22:00:00+00:00,2022-11-02 22:00:00+00:00,0.005394403486014894,-0.008415438512036999,0.013809841998051893,2.0,0.0002,0.013609841998051892,1,1,2.582553005554994,-2.3305518317888287,1.0,0.07656909103521498
2022-05-02 22:00:00+00:00,2022-11-02 22:00:00+00:00,2022-11-02 22:00:00+00:00,2022-12-02 22:00:00+00:00,0.004597042124006457,0.012525300429402227,-0.00792825830539577,0.0,0.0,-0.00792825830539577,1,1,2.7419219468480476,-3.1972915302936813,1.0,0.0
2022-06-02 22:00:00+00:00,2022-12-02 22:00:00+00:00,2022-12-02 22:00:00+00:00,2023-01-02 22:00:00+00:00,0.0003870997820696831,0.001673186901963275,-0.001286087119893592,1.0,0.0001,-0.001386087119893592,1,1,2.349633963748207,-2.2131989697463457,1.0,0.0
2022-07-02 22:00:00+00:00,2023-01-02 22:00:00+00:00,2023-01-02 22:00:00+00:00,2023-02-02 22:00:00+00:00,0.0073917326898519905,0.009023974084264001,-0.0016322413944120104,2.0,0.0002,-0.0018322413944120105,1,1,1.8852778855143144,-2.3310645386605056,1.0,0.0
2022-08-02 22:00:00+00:00,2023-02-02 22:00:00+00:00,2023-02-02 22:00:00+00:00,2023-03-02 22:00:00+00:00,0.0005711703166221049,-0.005375437577374515,0.005946607893996619,1.0,0.0001,0.005846607893996619,1,1,2.357688367600662,-2.180307709244084,1.0,0.0
2022-09-02 22:00:00+00:00,2023-03-02 22:00:00+00:00,2023-03-02 22:00:00+00:00,2023-04-02 22:00:00+00:00,-0.0028044732395877884,-0.011859388009042692,0.009054914769454903,2.0,0.0002,0.008854914769454903,1,1,2.5259841640952474,-2.4037988716855256,1.0,0.0
2022-10-02 22:00:00+00:00,2023-04-02 22:00:00+00:00,2023-04-02 22:00:00+00:00,2023-05-02 22:00:00+00:00,0.00054539492559337,0.0019059321821978097,-0.0013605372566044397,1.0,0.0001,-0.0014605372566044398,1,1,2.1131600345067816,-3.0540617266247545,0.5309331295659765,1.4690668704340235
2022-11-02 22:00:00+00:00,2023-05-02 22:00:00+00:00,2023-05-02 22:00:00+00:00,2023-06-02 22:00:00+00:00,0.0006309639904348055,-0.010535477709639468,0.011166441700074274,2.0,0.0002,0.010966441700074273,1,1,2.8540469859080857,-3.381000775416729,1.0,-1.958522861202828
2022-12-02 22:00:00+00:00,2023-06-02 22:00:00+00:00,2023-06-02 22:00:00+00:00,2023-07-02 22:00:00+00:00,0.0034322760335908694,0.004467264156745847,-0.0010349881231549772,1.0,0.0001,-0.0011349881231549773,1,1,2.370738554137106,-3.6396150775529925,1.0,0.0
2023-01-02 22:00:00+00:00,2023-07-02 22:00:00+00:00,2023-07-02 22:00:00+00:00,2023-08-02 22:00:00+00:00,-0.0035569881091721775,-0.006535621420917413,0.0029786333117452356,1.0,0.0001,0.0028786333117452358,1,1,1.9387457446220546,-3.1469571401841816,1.0,-1.4932775074214628
2023-02-02 22:00:00+00:00,2023-08-02 22:00:00+00:00,2023-08-02 22:00:00+00:00,2023-09-02 22:00:00+00:00,-0.003181644857124688,0.001533924048819544,-0.004715568905944232,1.0,0.0001,-0.004815568905944232,1,1,2.120756553628153,-4.570859106958236,1.0,-0.9331725182995324
2023-03-02 22:00:00+00:00,2023-09-02 22:00:00+00:00,2023-09-02 22:00:00+00:00,2023-10-02 22:00:00+00:00,-0.0060456864997241,-0.0055262056496962276,-0.0005194808500278729,1.0,0.0001,-0.0006194808500278729,1,1,2.4234568022076926,-4.315174830460203,1.0,0.0
2023-04-02 22:00:00+00:00,2023-10-02 22:00:00+00:00,2023-10-02 22:00:00+00:00,2023-11-02 22:00:00+00:00,7.763185610485197e-05,0.0005874822194357248,-0.0005098503633308728,1.0,0.0001,-0.0006098503633308729,1,1,2.6478833153645893,-3.3587977626118715,1.0,-0.5641893632897729
2023-05-02 22:00:00+00:00,2023-11-02 22:00:00+00:00,2023-11-02 22:00:00+00:00,2023-12-02 22:00:00+00:00,0.007886515459131205,-0.00436001141516467,0.012246526874295876,1.0,0.0001,0.012146526874295877,1,1,2.278342774357221,-2.941696256391125,1.0,0.0
2023-06-02 22:00:00+00:00,2023-12-02 22:00:00+00:00,2023-12-02 22:00:00+00:00,2024-01-02 22:00:00+00:00,0.003096225314061256,0.0019706360483718703,0.0011255892656893856,0.0,0.0,0.0011255892656893856,1,1,2.9252505059937564,-3.810645450054029,1.0,0.0
2023-07-02 22:00:00+00:00,2024-01-02 22:00:00+00:00,2024-01-02 22:00:00+00:00,2024-02-02 22:00:00+00:00,-4.173299976680763e-05,-0.00022451085841925498,0.00018277785865244734,0.0,0.0,0.00018277785865244734,1,1,3.355437681722571,-3.728076237981628,1.0,0.0
2023-08-02 22:00:00+00:00,2024-02-02 22:00:00+00:00,2024-02-02 22:00:00+00:00,2024-03-02 22:00:00+00:00,-0.0020656005812511704,0.0007773947471551856,-0.002842995328406356,0.0,0.0,-0.002842995328406356,1,1,2.048308211116117,-3.596413771519462,1.0,0.0
2023-09-02 22:00:00+00:00,2024-03-02 22:00:00+00:00,2024-03-02 22:00:00+00:00,2024-04-02 22:00:00+00:00,0.0012430546113391433,0.0079699061153621,-0.006726851504022958,1.0,0.0001,-0.006826851504022958,1,1,2.1714088432415957,-3.396609591267664,1.0,0.0
2023-10-02 22:00:00+00:00,2024-04-02 22:00:00+00:00,2024-04-02 22:00:00+00:00,2024-05-02 22:00:00+00:00,0.0025226501158057742,0.004851595208520637,-0.0023289450927148625,1.0,0.0001,-0.0024289450927148623,1,1,1.7594222476647396,-2.7860096272595776,1.0,-1.5234160594146202
2023-11-02 22:00:00+00:00,2024-05-02 22:00:00+00:00,2024-05-02 22:00:00+00:00,2024-06-02 22:00:00+00:00,0.0030471366281884667,0.0009280486285060195,0.0021190879996824475,2.0,0.0002,0.0019190879996824474,1,1,1.9091841878849098,-2.905065571704757,1.0,0.2697417425849066
2023-12-02 22:00:00+00:00,2024-06-02 22:00:00+00:00,2024-06-02 22:00:00+00:00,2024-07-02 22:00:00+00:00,-0.003126078578318698,0.0019462561402417205,-0.005072334718560419,2.0,0.0002,-0.005272334718560419,1,1,2.769438427982778,-1.8128665113164375,1.0,-0.7386917644720733
2024-01-02 22:00:00+00:00,2024-07-02 22:00:00+00:00,2024-07-02 22:00:00+00:00,2024-08-02 22:00:00+00:00,-0.003342975045087585,0.0006874865383976458,-0.0040304615834852306,1.0,0.0001,-0.004130461583485231,1,1,2.1759427858711744,-2.1842638526176925,0.5,2.111304127922714
2024-02-02 22:00:00+00:00,2024-08-02 22:00:00+00:00,2024-08-02 22:00:00+00:00,2024-09-02 22:00:00+00:00,0.002004152987366256,-0.0007777545381428073,0.0027819075255090635,2.0,0.0002,0.0025819075255090634,1,1,2.8211543604979377,-2.153191506618272,1.0,0.0
2024-03-02 22:00:00+00:00,2024-09-02 22:00:00+00:00,2024-09-02 22:00:00+00:00,2024-10-02 22:00:00+00:00,0.0004214688258264118,-0.0028161125500826036,0.0032375813759090155,1.0,0.0001,0.0031375813759090157,1,1,2.677300758896436,-2.536900075161797,1.0,-0.5432285698777432
